"id_contrato","estado_contrato","fecha_de_firma","fecha_de_inicio_del_contrato","fecha_de_fin_del_contrato","tipo_de_contrato","modalidad_de_contratacion","duraci_n_del_contrato","dias_adicionados","valor_del_contrato","valor_pagado","valor_pendiente_de_pago","es_pyme","es_grupo","g_nero_representante_legal"
"CO1.PCCNTR.1590894","Cerrado","2020-06-16T00:00:00.000","2020-06-16T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","219 Dia(s)","0","5.5891233E7","5.3886267E7","2004966.0","No","No","Mujer"
"CO1.PCCNTR.312108","Cerrado","2018-02-06T00:00:00.000","2018-01-23T00:00:00.000","2018-10-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.02861717E8","9.8378974E7","4482743.0","No","No","Hombre"
"CO1.PCCNTR.2746146","Cerrado","2021-08-31T00:00:00.000","2021-08-31T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","128 Dia(s)","0","8.1515E7","7.5565E7","5950000.0","No","No","Mujer"
"CO1.PCCNTR.261225","Cerrado","2017-12-29T00:00:00.000","2017-12-18T00:00:00.000","2018-07-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.672E7","1.6353333E7","366667.0","No","No","No Definido"
"CO1.PCCNTR.94104","Cerrado","2017-01-13T00:00:00.000","2016-12-22T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","7.800044E7","0.0","7.800044E7","No","No","Hombre"
"CO1.PCCNTR.4788419","Cerrado","2023-03-22T00:00:00.000","2023-03-22T00:00:00.000","2023-07-17T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","2.5056784E7","2.5056783E7","1.0","No","No","No Definido"
"CO1.PCCNTR.207805","Cerrado","2017-10-20T00:00:00.000","2017-10-05T00:00:00.000","2017-12-28T00:00:00.000","Compraventa","Selección abreviada subasta inversa","No definido","0","9.16022776E8","9.16022776E8","0.0","No","No","Hombre"
"CO1.PCCNTR.8714626","Modificado","2025-12-19T00:00:00.000","2025-12-23T00:00:00.000","2026-11-26T00:00:00.000","Prestación de servicios","Contratación directa","338 Dia(s)","118","7.366E7","3.31E7","4.056E7","No","No","Hombre"
"CO1.PCCNTR.167720","Cerrado","2017-09-21T00:00:00.000","2017-07-07T00:00:00.000","2018-10-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","4.992033E7","4.404735E7","5872980.0","No","No","No Definido"
"CO1.PCCNTR.299838","Cerrado","2018-02-02T00:00:00.000","2018-01-22T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","7.0569409E7","6.9950379E7","619030.0","No","No","No Definido"
"CO1.PCCNTR.234416","Cerrado","2017-12-13T00:00:00.000","2017-11-22T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6346152.0","4590833.0","1755319.0","No","No","No Definido"
"CO1.PCCNTR.3424483","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","1.60507494E8","1.58619171E8","1888323.0","No","No","No Definido"
"CO1.PCCNTR.109662","Cerrado","2017-02-10T00:00:00.000","2017-02-06T00:00:00.000","2018-05-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.10995486E8","1.08266089E8","2729397.0","No","No","Hombre"
"CO1.PCCNTR.2050741","Cerrado","2020-12-18T00:00:00.000","2020-12-18T00:00:00.000","2022-10-31T00:00:00.000","Prestación de servicios","Contratación directa","599 Dia(s)","0","1.105801575E9","1.084441241E9","2.1360334E7","Si","No","Hombre"
"CO1.PCCNTR.157804","Cerrado","2017-08-10T00:00:00.000","2017-06-09T00:00:00.000","2018-04-30T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","4.3332091E7","2.4423542E7","1.8908549E7","No","No","Mujer"
"CO1.PCCNTR.1028011","Cerrado","2019-09-12T00:00:00.000","2019-08-01T00:00:00.000","2020-03-31T00:00:00.000","Interventoría","Concurso de méritos abierto","No definido","0","2.89949587E8","2.89949587E8","0.0","Si","No","No Definido"
"CO1.PCCNTR.206614","Cerrado","2017-10-11T00:00:00.000","2017-09-22T00:00:00.000","2017-10-31T00:00:00.000","Compraventa","Mínima cuantía","No definido","0","1.1781E7","1.1781E7","0.0","Si","No","No Definido"
"CO1.PCCNTR.8686411","Modificado","2025-12-11T00:00:00.000","2025-12-16T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","319 Dia(s)","92","8.3702133E7","5.0074E7","3.3628133E7","No","No","Hombre"
"CO1.PCCNTR.1607633","Cancelado","","","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","213 Dia(s)","0","0.0","0.0","0.0","No","No","No Definido"
"CO1.PCCNTR.1534595","Cerrado","2020-05-11T00:00:00.000","2020-04-28T00:00:00.000","2021-03-31T00:00:00.000","Prestación de servicios","Contratación directa","254 Dia(s)","0","3.4E7","3.33E7","700000.0","No","No","No Definido"
"CO1.PCCNTR.2217569","Cerrado","2021-02-25T00:00:00.000","2021-02-25T00:00:00.000","2021-12-31T00:00:00.000","Prestación de servicios","Contratación directa","331 Dia(s)","0","6.8804E7","6.7156E7","1648000.0","No","No","Mujer"
"CO1.PCCNTR.8313915","Cancelado","","","2025-12-31T00:00:00.000","Prestación de servicios","Contratación directa","109 Dia(s)","0","3.3724E7","0.0","3.3724E7","No","No","Hombre"
"CO1.PCCNTR.8642727","En ejecución","2025-11-27T00:00:00.000","2025-11-28T00:00:00.000","2026-07-31T00:00:00.000","Otro","Contratación directa","245 Dia(s)","0","8.57E8","5.87266048E8","2.69733952E8","No","No","No Definido"
"CO1.PCCNTR.9135815","En ejecución","2026-01-27T00:00:00.000","2026-01-30T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","335 Dia(s)","0","1.0935204E8","4.744873E7","6.190331E7","No","No","Hombre"
"CO1.PCCNTR.97007","Cerrado","2017-01-13T00:00:00.000","2016-12-29T00:00:00.000","2017-09-26T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.21890178E8","0.0","1.21890178E8","No","No","Mujer"
"CO1.PCCNTR.7545140","En ejecución","2025-02-24T00:00:00.000","2025-02-26T00:00:00.000","2025-12-25T00:00:00.000","Prestación de servicios","Contratación directa","10 Mes(es)","0","8.942E7","8.8823867E7","596133.0","No","No","Mujer"
"CO1.PCCNTR.9060303","En ejecución","2026-01-23T00:00:00.000","2026-01-26T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","1.15287877E8","5.2712746E7","6.2575131E7","No","No","Hombre"
"CO1.PCCNTR.307106","Cerrado","2018-01-28T00:00:00.000","2018-01-22T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","4.8106667E7","4.674E7","1366667.0","No","No","No Definido"
"CO1.PCCNTR.7312543","En ejecución","2025-01-23T00:00:00.000","2025-01-29T00:00:00.000","2025-09-28T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","2.6384E7","2.6384E7","0.0","No","No","Hombre"
"CO1.PCCNTR.2217806","Cerrado","2021-02-17T00:00:00.000","2021-02-17T00:00:00.000","2021-10-29T00:00:00.000","Prestación de servicios","Contratación directa","331 Dia(s)","0","6.5052925E7","4.8908403E7","1.6144522E7","No","No","No Definido"
"CO1.PCCNTR.7836766","En ejecución","2025-05-02T00:00:00.000","2025-05-08T00:00:00.000","2025-10-31T00:00:00.000","Prestación de servicios","Contratación directa","176 Dia(s)","0","3.443076E7","3.272814E7","1702620.0","No","No","Mujer"
"CO1.PCCNTR.205911","Cerrado","2017-10-26T00:00:00.000","2017-10-06T00:00:00.000","2017-11-30T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","No definido","0","6.8059305E7","5.8022399E7","1.0036905E7","Si","No","No Definido"
"CO1.PCCNTR.3894429","Cerrado","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","2022-09-15T00:00:00.000","Prestación de servicios","Contratación directa","38 Dia(s)","0","1.213316E7","9809789.0","2323371.0","No","No","Hombre"
"CO1.PCCNTR.1338381","Cerrado","2020-02-11T00:00:00.000","2020-02-03T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","4.3666403E7","4.1873647E7","1792756.0","No","No","No Definido"
"CO1.PCCNTR.3484741","Cerrado","2022-01-31T00:00:00.000","2022-01-31T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","341 Dia(s)","0","1.1495914747E8","1.13935772E8","1023375.0","No","No","No Definido"
"CO1.PCCNTR.8550049","Modificado","2025-11-11T00:00:00.000","2025-11-25T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","338 Dia(s)","92","1.487772E8","9.537E7","5.34072E7","No","No","No Definido"
"CO1.PCCNTR.97002","Cerrado","2017-01-23T00:00:00.000","2016-12-29T00:00:00.000","2017-12-12T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6.0053709E7","0.0","6.0053709E7","No","No","No Definido"
"CO1.PCCNTR.9736517","En ejecución","2026-07-31T00:00:00.000","2026-08-01T00:00:00.000","2027-07-31T00:00:00.000","Suministros","Contratación directa","365 Dia(s)","0","490500.0","0.0","490500.0","No","No","Hombre"
"CO1.PCCNTR.5360327","Cerrado","2023-09-11T00:00:00.000","2023-09-11T00:00:00.000","2024-02-29T00:00:00.000","Prestación de servicios","Contratación directa","116 Dia(s)","0","3.7492E7","3.5638E7","1854000.0","No","No","No Definido"
"CO1.PCCNTR.5472504","Cerrado","2023-10-23T00:00:00.000","2023-10-23T00:00:00.000","2024-06-30T00:00:00.000","Prestación de servicios","Contratación directa","256 Dia(s)","0","2.67182E7","2.21656E7","4552600.0","No","No","Hombre"
"CO1.PCCNTR.660271","Cerrado","2018-12-12T00:00:00.000","2018-11-21T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","6.4E7","3.0113896E7","3.3886104E7","No","No","No Definido"
"CO1.PCCNTR.7677028","Cerrado","2025-03-31T00:00:00.000","2025-04-04T00:00:00.000","2025-12-03T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","3.6193936E7","3.6193936E7","0.0","No","No","Hombre"
"CO1.PCCNTR.174605","Cerrado","2017-08-10T00:00:00.000","2017-07-18T00:00:00.000","2018-11-30T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6.4979015E7","6.434159E7","637425.0","No","No","No Definido"
"CO1.PCCNTR.6105724","Cerrado","2024-03-18T00:00:00.000","2024-03-22T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","279 Dia(s)","0","7.812E7","7.812E7","0.0","No","No","Mujer"
"CO1.PCCNTR.2067913","Cerrado","2021-01-21T00:00:00.000","2021-01-21T00:00:00.000","2021-11-30T00:00:00.000","Prestación de servicios","Contratación directa","348 Dia(s)","0","3.60191E7","3.54011E7","618000.0","No","No","Mujer"
"CO1.PCCNTR.8614993","En ejecución","2025-11-27T00:00:00.000","2025-12-04T00:00:00.000","2025-12-15T00:00:00.000","Compraventa","Mínima cuantía","10 Dia(s)","0","1.2035965E7","1.2035965E7","0.0","Si","No","Hombre"
"CO1.PCCNTR.3548691","Cerrado","2022-02-04T00:00:00.000","2022-02-04T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","337 Dia(s)","0","6.28815E7","6.28815E7","0.0","No","No","No Definido"
"CO1.PCCNTR.1648076","Cerrado","2020-07-23T00:00:00.000","2020-07-23T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","191 Dia(s)","0","4.669E7","4.324E7","3450000.0","No","No","No Definido"
"CO1.PCCNTR.8680739","En ejecución","2025-12-15T00:00:00.000","2025-12-18T00:00:00.000","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","229 Dia(s)","0","4.9612497E7","4.2375156E7","7237341.0","No","No","Mujer"
"CO1.PCCNTR.6598947","Borrador","","","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","5 Mes(es)","0","0.0","0.0","0.0","No","No","No Definido"
"CO1.PCCNTR.7043429","En ejecución","2024-11-21T00:00:00.000","2024-11-21T00:00:00.000","2026-11-20T00:00:00.000","Prestación de servicios","Contratación directa","2 Año(s)","0","3.1196978694E8","2.93262857E8","1.8706929E7","No","No","No Definido"
"CO1.PCCNTR.115016","Cerrado","2017-05-02T00:00:00.000","2017-02-20T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","8.540245E7","8.1424075E7","3978375.0","No","No","No Definido"
"CO1.PCCNTR.6060279","Cerrado","2024-03-07T00:00:00.000","2024-03-12T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","289 Dia(s)","0","2.8571657E7","2.8571657E7","0.0","No","No","Hombre"
"CO1.PCCNTR.6408616","En ejecución","2024-06-20T00:00:00.000","2024-06-28T00:00:00.000","2026-06-26T00:00:00.000","Prestación de servicios","Mínima cuantía","720 Dia(s)","0","7.9681059E7","3.9958592E7","3.9722466E7","Si","No","Mujer"
"CO1.PCCNTR.128802","Cerrado","2017-04-24T00:00:00.000","2017-04-03T00:00:00.000","2018-07-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.17414806854E9","1.173538707E9","609360.0","Si","No","Hombre"
"CO1.PCCNTR.145805","Cerrado","2017-07-25T00:00:00.000","2017-05-09T00:00:00.000","2018-10-12T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","5.6056895E7","5.6056895E7","0.0","No","No","No Definido"
"CO1.PCCNTR.2509676","Cerrado","2021-05-27T00:00:00.000","2021-05-27T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","202 Dia(s)","0","1.13311551E8","1.10221236E8","3090315.0","No","No","No Definido"
"CO1.PCCNTR.135102","Cerrado","2017-04-24T00:00:00.000","2017-04-10T00:00:00.000","2017-05-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","Dia(s)","0","9902090.0","8416776.0","1485314.0","No","No","No Definido"
"CO1.PCCNTR.2212198","Cerrado","2021-02-20T00:00:00.000","2021-02-20T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","332 Dia(s)","0","4.1942801E7","4.1151427E7","791374.0","No","No","No Definido"
"CO1.PCCNTR.829920","Cerrado","2019-02-27T00:00:00.000","2019-02-12T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.4220356E7","9.1378113E7","2842243.0","No","No","No Definido"
"CO1.PCCNTR.3348964","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","344 Dia(s)","0","1.49280681E8","1.43830951E8","5449730.0","Si","No","No Definido"
"CO1.PCCNTR.813972","Cerrado","2019-03-22T00:00:00.000","2019-02-05T00:00:00.000","2020-03-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.6349079E8","1.30947599E8","3.2543191E7","No","No","No Definido"
"CO1.PCCNTR.5402744","Cerrado","2023-09-26T00:00:00.000","2023-09-26T00:00:00.000","2024-08-23T00:00:00.000","Prestación de servicios","Contratación directa","336 Dia(s)","0","1.11286702E8","1.10007114E8","1279588.0","No","No","No Definido"
"CO1.PCCNTR.5213730","Cerrado","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","172 Dia(s)","0","4.9304779E7","4.7604614E7","1700165.0","No","No","No Definido"
"CO1.PCCNTR.2611923","En ejecución","2021-07-09T00:00:00.000","2021-07-09T00:00:00.000","2021-07-21T00:00:00.000","Compraventa","Selección abreviada subasta inversa","23 Dia(s)","0","9.8413E7","0.0","9.8413E7","Si","No","Mujer"
"CO1.PCCNTR.1904943","Cerrado","2020-11-02T00:00:00.000","2020-11-03T00:00:00.000","2021-09-30T00:00:00.000","Prestación de servicios","Contratación directa","357 Dia(s)","0","4.2913122E7","4.2671358E7","241764.0","No","No","Mujer"
"CO1.PCCNTR.5991126","Cerrado","2024-02-23T00:00:00.000","2024-02-28T00:00:00.000","2025-02-27T00:00:00.000","Prestación de servicios","Contratación directa","360 Dia(s)","0","1.08E8","1.077E8","300000.0","No","No","No Definido"
"CO1.PCCNTR.1452302","Cerrado","2020-04-08T00:00:00.000","2020-03-17T00:00:00.000","2021-02-28T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","1.77518093E8","1.72017533E8","5500560.0","No","No","No Definido"
"CO1.PCCNTR.6262586","Cerrado","2024-04-29T00:00:00.000","2024-05-06T00:00:00.000","2025-04-27T00:00:00.000","Prestación de servicios","Contratación directa","356 Dia(s)","0","7.5093333E7","7.5093333E7","0.0","No","No","No Definido"
"CO1.PCCNTR.4357261","Cerrado","2023-01-17T00:00:00.000","2023-01-17T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","246 Dia(s)","0","1.20801147E8","1.2030606E8","495087.0","No","No","No Definido"
"CO1.PCCNTR.5990808","Cerrado","2024-02-23T00:00:00.000","2024-03-11T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","290 Dia(s)","0","4.06E7","4.06E7","0.0","No","No","Hombre"
"CO1.PCCNTR.8990045","En ejecución","2026-01-20T00:00:00.000","2026-01-21T00:00:00.000","2026-12-18T00:00:00.000","Prestación de servicios","Contratación directa","11 Mes(es)","0","6.05E7","2.9333333E7","3.1166667E7","No","No","Hombre"
"CO1.PCCNTR.8465105","En ejecución","2025-10-24T00:00:00.000","2025-11-06T00:00:00.000","2025-12-15T00:00:00.000","Prestación de servicios","Mínima cuantía","61 Dia(s)","0","1.37564E7","1.33756E7","380800.0","No","No","Hombre"
"CO1.PCCNTR.449838","Cerrado","2018-07-12T00:00:00.000","2018-06-18T00:00:00.000","2019-04-04T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","6.5278083E7","6.4823184E7","454899.0","No","No","No Definido"
"CO1.PCCNTR.4291062","En ejecución","2022-12-16T00:00:00.000","2022-12-16T00:00:00.000","2024-07-31T00:00:00.000","Prestación de servicios","Contratación directa","603 Dia(s)","0","8.20455373E8","7.63803532E8","5.665184E7","Si","No","Hombre"
"CO1.PCCNTR.168403","Cerrado","2017-07-14T00:00:00.000","2017-07-04T00:00:00.000","2018-12-28T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","2.3099832E8","2.26292798E8","4705522.0","No","No","No Definido"
"CO1.PCCNTR.833481","Cerrado","2019-04-15T00:00:00.000","2019-02-13T00:00:00.000","2020-04-30T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","9.4364918E7","9.266465E7","1700268.0","No","No","No Definido"
"CO1.PCCNTR.813707","Cerrado","2019-03-28T00:00:00.000","2019-02-05T00:00:00.000","2020-03-31T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","5.2464826E7","5.1470233E7","994593.0","No","No","No Definido"
"CO1.PCCNTR.6086105","Cerrado","2024-03-15T00:00:00.000","2024-03-19T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","4.55806E7","4.4772434E7","808166.0","No","No","No Definido"
"CO1.PCCNTR.2656850","Cerrado","2021-07-15T00:00:00.000","2021-07-15T00:00:00.000","2022-10-07T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","1 Año(s)","0","2.41906452E8","1.96645E8","4.5261452E7","Si","No","Mujer"
